1.58	0.2059750982	0.3254406552
1.59	0.2039256117	0.3242417227
1.6	0.201896518	0.3230344288
1.61	0.1998876141	0.3218190587
1.62	0.1978986991	0.3205958925
1.63	0.1959295741	0.3193652058
1.64	0.1939800423	0.3181272694
1.65	0.1920499086	0.3168823492
1.66	0.1901389801	0.315630707
1.67	0.1882470656	0.3143725996
1.68	0.186373976	0.3131082797
1.69	0.184519524	0.3118379955
1.7	0.1826835241	0.3105619909
1.71	0.1808657926	0.3092805054
1.72	0.1790661479	0.3079937744
1.73	0.17728441	0.3067020292
1.74	0.1755204006	0.3054054971
1.75	0.1737739435	0.304104401
1.76	0.1720448638	0.3027989603
1.77	0.1703329888	0.3014893902
1.78	0.1686381473	0.3001759021
1.79	0.1669601697	0.2988587037
1.8	0.1652988882	0.2975379988
1.81	0.1636541368	0.2962139876
1.82	0.1620257509	0.2948868667
1.83	0.1604135678	0.293556829
1.84	0.1588174261	0.292224064
1.85	0.1572371663	0.2908887577
1.86	0.1556726304	0.2895510925
1.87	0.1541236618	0.2882112476
1.88	0.1525901058	0.2868693988
1.89	0.1510718088	0.2855257187
1.9	0.1495686192	0.2841803765
1.91	0.1480803866	0.2828335384
1.92	0.1466069621	0.2814853673
1.93	0.1451481985	0.2801360231
1.94	0.1437039498	0.2787856626
1.95	0.1422740716	0.2774344396
1.96	0.1408584209	0.276082505
1.97	0.1394568562	0.2747300067
1.98	0.1380692373	0.2733770899
1.99	0.1366954254	0.2720238966
2	0.1353352832	0.2706705665
2.01	0.1339886747	0.2693172361
2.02	0.1326554651	0.2679640395
2.03	0.1313355211	0.2666111079
2.04	0.1300287109	0.2652585702
2.05	0.1287349036	0.2639065524
2.06	0.1274539699	0.262555178
2.07	0.1261857817	0.2612045681
2.08	0.1249302122	0.2598548414
2.09	0.1236871358	0.2585061139
2.1	0.1224564283	0.2571584993
2.11	0.1212379664	0.2558121092
2.12	0.1200316285	0.2544670524
2.13	0.1188372939	0.2531234359
2.14	0.117654843	0.2517813641
2.15	0.1164841578	0.2504409392
2.16	0.115325121	0.2491022614
2.17	0.1141776169	0.2477654287
2.18	0.1130415306	0.2464305368
2.19	0.1119167486	0.2450976795
2.2	0.1108031584	0.2437669484
2.21	0.1097006485	0.2424384332
2.22	0.1086091088	0.2411122216
2.23	0.1075284301	0.2397883992
2.24	0.1064585044	0.2384670498
2.25	0.1053992246	0.2371482553
2.26	0.1043504848	0.2358320955
2.27	0.1033121801	0.2345186488
2.28	0.1022842067	0.2332079913
2.29	0.1012664619	0.2319001976
2.3	0.1002588437	0.2305953406
2.31	0.0992612516	0.2292934911
2.32	0.0982735856	0.2279947186
2.33	0.0972957471	0.2266990907
2.34	0.0963276382	0.2254066735
2.35	0.0953691622	0.2241175312
2.36	0.0944202232	0.2228317267
2.37	0.0934807263	0.2215493213
2.38	0.0925505775	0.2202703745
2.39	0.0916296839	0.2189949445
2.4	0.0907179533	0.2177230879
2.41	0.0898152946	0.2164548599
2.42	0.0889216175	0.2151903143
2.43	0.0880368326	0.2139295032
2.44	0.0871608515	0.2126724776
2.45	0.0862935865	0.2114192869
2.46	0.085434951	0.2101699794
2.47	0.084584859	0.2089246017
2.48	0.0837432256	0.2076831995
2.49	0.0829099666	0.2064458168
2.5	0.0820849986	0.2052124966
2.51	0.0812682392	0.2039832805
2.52	0.0804596067	0.202758209
2.53	0.0796590203	0.2015373213
2.54	0.0788663998	0.2003206555
2.55	0.078081666	0.1991082483
2.56	0.0773047404	0.1979001355
2.57	0.0765355454	0.1966963517
2.58	0.075774004	0.1954969304
2.59	0.0750200401	0.1943019038
2.6	0.0742735782	0.1931113034
2.61	0.0735345438	0.1919251592
2.62	0.0728028628	0.1907435006
2.63	0.0720784622	0.1895663557
2.64	0.0713612696	0.1883937516
2.65	0.0706512131	0.1872257146
2.66	0.0699482217	0.1860622698
2.67	0.0692522253	0.1849034416
2.68	0.0685631542	0.1837492531
2.69	0.0678809394	0.1825997269
2.7	0.0672055127	0.1814548844
2.71	0.0665368067	0.1803147462
2.72	0.0658747544	0.179179332
2.73	0.0652192897	0.1780486608
2.74	0.0645703469	0.1769227505
2.75	0.0639278612	0.1758016183
2.76	0.0632917684	0.1746852807
2.77	0.0626620047	0.1735737531
2.78	0.0620385074	0.1724670505
2.79	0.0614212139	0.1713651868
2.8	0.0608100626	0.1702681754
2.81	0.0602049924	0.1691760286
2.82	0.0596059427	0.1680887584
2.83	0.0590128537	0.1670063759
2.84	0.058425666	0.1659288913
2.85	0.0578443209	0.1648563145
2.86	0.0572687603	0.1637886544
2.87	0.0566989266	0.1627259193
2.88	0.0561347628	0.161668117
2.89	0.0555762126	0.1606152544
2.9	0.0550232201	0.1595673382
2.91	0.0544757299	0.1585243739
2.92	0.0539336873	0.1574863669
2.93	0.0533970381	0.1564533218
2.94	0.0528657287	0.1554252425
2.95	0.0523397059	0.1544021325
2.96	0.0518189172	0.1533839948
2.97	0.0513033103	0.1523708317
2.98	0.0507928339	0.1513626449
2.99	0.0502874367	0.1503594358
3	0.0497870684	0.1493612051
3.01	0.0492916788	0.1483679531
3.02	0.0488012184	0.1473796795
3.03	0.0483156381	0.1463963835
3.04	0.0478348895	0.1454180641
3.05	0.0473589244	0.1444447194
3.06	0.0468876952	0.1434763474
3.07	0.0464211549	0.1425129454
3.08	0.0459592566	0.1415545105
3.09	0.0455019544	0.1406010391
3.1	0.0450492024	0.1396525274
3.11	0.0446009553	0.1387089711
3.12	0.0441571684	0.1377703655
3.13	0.0437177973	0.1368367054
3.14	0.0432827979	0.1359079854
3.15	0.0428521269	0.1349841996
3.16	0.0424257411	0.1340653418
3.17	0.0420035979	0.1331514054
3.18	0.0415856551	0.1322423833
3.19	0.0411718709	0.1313382683
3.2	0.040762204	0.1304390527
3.21	0.0403566133	0.1295447286
3.22	0.0399550583	0.1286552876
3.23	0.0395574988	0.1277707211
3.24	0.0391638951	0.1268910201
3.25	0.0387742078	0.1260161755
3.26	0.038388398	0.1251461775
3.27	0.0380064271	0.1242810165
3.28	0.0376282568	0.1234206823
3.29	0.0372538494	0.1225651645
3.3	0.0368831674	0.1217144524
3.31	0.0365161738	0.1208685351
3.32	0.0361528318	0.1200274014
3.33	0.0357931051	0.1191910399
3.34	0.0354369577	0.1183594388
3.35	0.0350843541	0.1175325862
3.36	0.0347352589	0.1167104701
3.37	0.0343896373	0.1158930778
3.38	0.0340474547	0.115080397
3.39	0.0337086769	0.1142724147
3.4	0.03337327	0.1134691179
3.41	0.0330412004	0.1126704933
3.42	0.0327124349	0.1118765275
3.43	0.0323869408	0.1110872069
3.44	0.0320646853	0.1103025175
3.45	0.0317456364	0.1095224455
3.46	0.031429762	0.1087469766
3.47	0.0311170307	0.1079760964
3.48	0.030807411	0.1072097904
3.49	0.0305008722	0.1064480439
3.5	0.0301973834	0.105690842
3.51	0.0298969144	0.1049381697
3.52	0.0295994352	0.1041900118
3.53	0.0293049159	0.103446353
3.54	0.0290133271	0.1027071779
3.55	0.0287246397	0.1019724708
3.56	0.0284388247	0.101242216
3.57	0.0281558537	0.1005163976
3.58	0.0278756983	0.0997949998
3.59	0.0275983304	0.0990780062
3.6	0.0273237224	0.0983654008
3.61	0.0270518469	0.0976571672
3.62	0.0267826765	0.0969532889
3.63	0.0265161844	0.0962537494
3.64	0.026252344	0.095558532
3.65	0.0259911288	0.09486762
3.66	0.0257325127	0.0941809966
3.67	0.0254764699	0.0934986447
3.68	0.0252229748	0.0928205474
3.69	0.024972002	0.0921466875
3.7	0.0247235265	0.0914770479
3.71	0.0244775233	0.0908116113
3.72	0.0242339678	0.0901503604
3.73	0.0239928358	0.0894932777
3.74	0.0237541031	0.0888403457
3.75	0.0235177459	0.088191547
3.76	0.0232837404	0.0875468638
3.77	0.0230520633	0.0869062786
3.78	0.0228226914	0.0862697736
3.79	0.0225956019	0.085637331
3.8	0.0223707719	0.0850089331
3.81	0.022148179	0.0843845618
3.82	0.0219278009	0.0837641994
3.83	0.0217096156	0.0831478279
3.84	0.0214936013	0.0825354292
3.85	0.0212797364	0.0819269853
3.86	0.0210679995	0.0813224782
3.87	0.0208583694	0.0807218897
3.88	0.0206508252	0.0801252017
3.89	0.020445346	0.0795323961
3.9	0.0202419114	0.0789434546
3.91	0.0200405011	0.0783583592
3.92	0.0198410947	0.0777770914
3.93	0.0196436726	0.0771996331
3.94	0.0194482147	0.0766259661
3.95	0.0192547018	0.076056072
3.96	0.0190631143	0.0754899326
3.97	0.0188734331	0.0749275295
3.98	0.0186856393	0.0743688446
3.99	0.0184997141	0.0738138593
4	0.0183156389	0.0732625556
4.01	0.0181333952	0.0727149149
4.02	0.0179529649	0.0721709191
4.03	0.01777433	0.0716305497
4.04	0.0175974724	0.0710937886
4.05	0.0174223746	0.0705606173
4.06	0.0172490191	0.0700310176
4.07	0.0170773885	0.0695049712
4.08	0.0169074657	0.0689824599
4.09	0.0167392336	0.0684634653
4.1	0.0165726754	0.0679479691
4.11	0.0164077745	0.0674359533
4.12	0.0162445144	0.0669273995
4.13	0.0160828788	0.0664222895
4.14	0.0159228515	0.0659206052
